Type,Date,Time,open,high,low,close,
NIFTY,20210205,12:40,14964.55,14968.15,14962.65,14963.55,
NIFTY,20210205,12:41,14963.95,14963.95,14955.45,14958.1,
NIFTY,20210205,12:42,14957.3,14962,14955.35,14960.55,
NIFTY,20210205,12:43,14960.65,14960.65,14952.9,14952.9,
NIFTY,20210205,12:44,14954.9,14957.5,14950.5,14953.05,
NIFTY,20210205,12:45,14953.15,14955.95,14950,14953.95,
NIFTY,20210205,12:46,14954.2,14964.75,14952.7,14963.4,
NIFTY,20210205,12:47,14964.15,14968.55,14959.3,14968.25,
NIFTY,20210205,12:48,14968.35,14968.65,14964.85,14967.9,
NIFTY,20210205,12:49,14968.35,14970.7,14967,14968,
NIFTY,20210205,12:50,14967.85,14968.1,14963.5,14964.65,
NIFTY,20210205,12:51,14964.45,14971.15,14963.35,14969,
NIFTY,20210205,12:52,14969.55,14975.4,14969.1,14972.4,
NIFTY,20210205,12:53,14970.95,14975.5,14970.95,14972.3,
NIFTY,20210205,12:54,14972.75,14973,14969.85,14971.65,
NIFTY,20210205,12:55,14971.55,14973.95,14970.4,14973.15,
NIFTY,20210205,12:56,14973.5,14974.5,14970,14970.3,
NIFTY,20210205,12:57,14971.1,14971.1,14957.3,14958.75,
NIFTY,20210205,12:58,14958.8,14960.8,14950.75,14950.75,
NIFTY,20210205,12:59,14950.85,14961.15,14950.45,14960.7,
NIFTY,20210205,13:00,14961.4,14968.2,14961,14961.75,
NIFTY,20210205,13:01,14961.45,14965.75,14958.25,14963.55,
NIFTY,20210205,13:02,14964.25,14964.25,14955.75,14959.1,
NIFTY,20210205,13:03,14958.55,14960.45,14955.15,14959.8,
NIFTY,20210205,13:04,14959.55,14960.6,14951.8,14954.2,
NIFTY,20210205,13:05,14954,14960.65,14953.1,14954.75,
NIFTY,20210205,13:06,14954.65,14956.25,14946.55,14954.7,
NIFTY,20210205,13:07,14954.65,14954.65,14950.9,14953.5,
NIFTY,20210205,13:08,14954.55,14963.6,14953.85,14958.1,
NIFTY,20210205,13:09,14958.4,14965.3,14955.9,14955.9,
NIFTY,20210205,13:10,14958.5,14962.7,14958,14958.15,
NIFTY,20210205,13:11,14958.75,14959.05,14946.4,14946.4,
NIFTY,20210205,13:12,14945.35,14945.35,14933.9,14937.55,
NIFTY,20210205,13:13,14938.1,14949.15,14934.55,14939.7,
NIFTY,20210205,13:14,14940.75,14940.75,14921.55,14922.15,
NIFTY,20210205,13:15,14922.8,14927,14912.2,14914.55,
NIFTY,20210205,13:16,14914.7,14914.75,14905.1,14911.8,
NIFTY,20210205,13:17,14913.5,14929.75,14913.15,14921.15,
NIFTY,20210205,13:18,14920.35,14921.75,14902.2,14906.3,
NIFTY,20210205,13:19,14905.85,14914.45,14903.65,14912.1,
NIFTY,20210205,13:20,14910.85,14926.15,14910.85,14924.2,
NIFTY,20210205,13:21,14923.55,14924.4,14914.7,14921.95,
NIFTY,20210205,13:22,14921.75,14935.05,14920.9,14932.6,
NIFTY,20210205,13:23,14932.45,14934,14925.1,14927.6,
NIFTY,20210205,13:24,14927.7,14932.05,14919.35,14925.35,
NIFTY,20210205,13:25,14925.8,14928.65,14919.6,14922.25,
NIFTY,20210205,13:26,14922.4,14935.3,14921.2,14933.35,
NIFTY,20210205,13:27,14933.15,14944.95,14932.55,14940.15,
NIFTY,20210205,13:28,14939.85,14941.05,14935.95,14938.65,
NIFTY,20210205,13:29,14938.8,14942.2,14934.95,14935.9,
NIFTY,20210205,13:30,14935.8,14938.15,14933.4,14936.5,
NIFTY,20210205,13:31,14936.35,14943.45,14936.35,14941.45,
NIFTY,20210205,13:32,14941.4,14941.7,14934.9,14937.2,
NIFTY,20210205,13:33,14937,14937.45,14914.35,14914.35,
NIFTY,20210205,13:34,14915.2,14920,14907.05,14909.6,
NIFTY,20210205,13:35,14909.85,14909.85,14885.8,14885.8,
NIFTY,20210205,13:36,14886.85,14892.55,14882.35,14886.8,
NIFTY,20210205,13:37,14885.95,14915.8,14884.85,14911.65,
NIFTY,20210205,13:38,14909.85,14921.15,14909.85,14915.2,
NIFTY,20210205,13:39,14914.85,14925.25,14910.35,14916.15,
NIFTY,20210205,13:40,14916,14918.75,14902.4,14903.3,
NIFTY,20210205,13:41,14903.25,14910.4,14898.2,14900.15,
NIFTY,20210205,13:42,14899.55,14908.25,14898.8,14905.1,
NIFTY,20210205,13:43,14905.25,14912.6,14902.7,14912.4,
NIFTY,20210205,13:44,14911.9,14911.9,14901.95,14908.4,
NIFTY,20210205,13:45,14908.2,14908.2,14899.7,14902.5,
NIFTY,20210205,13:46,14903.45,14903.45,14887.7,14888.25,
NIFTY,20210205,13:47,14887.8,14907.3,14887.45,14907.3,
NIFTY,20210205,13:48,14908.55,14926.35,14908.55,14918.7,
NIFTY,20210205,13:49,14919.95,14941.75,14919.35,14933.9,
NIFTY,20210205,13:50,14934.1,14942.15,14928.5,14941.4,
NIFTY,20210205,13:51,14941.05,14960.6,14941.05,14953.45,
NIFTY,20210205,13:52,14953.25,14961.3,14950.25,14954.6,
NIFTY,20210205,13:53,14954.45,14955.1,14949.7,14951.5,
NIFTY,20210205,13:54,14950.75,14952.45,14936.25,14940.95,
NIFTY,20210205,13:55,14939.8,14939.8,14924.7,14928.35,
NIFTY,20210205,13:56,14929.6,14936.95,14927.95,14935.15,
NIFTY,20210205,13:57,14936.3,14937.75,14923.35,14928.55,
NIFTY,20210205,13:58,14928.65,14931.75,14917.95,14931.75,
NIFTY,20210205,13:59,14934.95,14935.05,14925.2,14927.3,
NIFTY,20210205,14:00,14927.75,14930.65,14923.8,14925.7,
NIFTY,20210205,14:01,14925.6,14927.15,14913,14927.15,
NIFTY,20210205,14:02,14927.9,14939.1,14927.1,14938.65,
NIFTY,20210205,14:03,14939.35,14942.3,14936.15,14937.45,
NIFTY,20210205,14:04,14937.15,14939.65,14932.3,14932.3,
NIFTY,20210205,14:05,14932.2,14932.2,14917.25,14920.7,
NIFTY,20210205,14:06,14920.3,14929.15,14920.3,14925.85,
NIFTY,20210205,14:07,14926.2,14933.15,14925.8,14931.7,
NIFTY,20210205,14:08,14931.2,14940,14931.2,14939.55,
NIFTY,20210205,14:09,14939.3,14939.5,14935.7,14938.1,
NIFTY,20210205,14:10,14938.15,14940.85,14927.4,14931.3,
NIFTY,20210205,14:11,14930.9,14941.25,14930.9,14941.25,
NIFTY,20210205,14:12,14940.95,14941.65,14932.45,14933.25,
NIFTY,20210205,14:13,14933.55,14942.85,14932.55,14942.35,
NIFTY,20210205,14:14,14942.4,14950.05,14941.8,14944.75,
NIFTY,20210205,14:15,14944.9,14948,14944.8,14946.05,
NIFTY,20210205,14:16,14946.2,14959.3,14946.2,14953.35,
NIFTY,20210205,14:17,14953.9,14956.5,14947.75,14950.95,
NIFTY,20210205,14:18,14951.2,14951.65,14937.65,14939.6,
NIFTY,20210205,14:19,14939.9,14943.8,14939.6,14942.45,
NIFTY,20210205,14:20,14942.85,14944.5,14938.35,14944,
NIFTY,20210205,14:21,14943.7,14950.65,14943.25,14947.7,
NIFTY,20210205,14:22,14947.85,14949.55,14938.55,14939.7,
NIFTY,20210205,14:23,14939.9,14939.9,14932.8,14932.8,
NIFTY,20210205,14:24,14932.4,14940.25,14932.4,14938.4,
NIFTY,20210205,14:25,14938.55,14943.45,14938.1,14938.2,
NIFTY,20210205,14:26,14938.7,14940.9,14938.3,14939.65,
NIFTY,20210205,14:27,14939.9,14940.8,14935.4,14939.45,
NIFTY,20210205,14:28,14940,14947.15,14939.3,14942.75,
NIFTY,20210205,14:29,14942.05,14945.5,14932.2,14933.3,
NIFTY,20210205,14:30,14933.25,14933.25,14921.5,14924.5,
NIFTY,20210205,14:31,14924.45,14929.85,14924,14926.45,
NIFTY,20210205,14:32,14926.3,14938.55,14926.3,14938.55,
NIFTY,20210205,14:33,14939.7,14946,14939.15,14942.65,
NIFTY,20210205,14:34,14941,14946.35,14939.3,14944.9,
NIFTY,20210205,14:35,14944.4,14951.35,14944.35,14945.7,
NIFTY,20210205,14:36,14942.3,14946.8,14942.3,14942.8,
NIFTY,20210205,14:37,14942.1,14945.25,14934.45,14934.95,
NIFTY,20210205,14:38,14934.8,14938.2,14932.4,14932.7,
NIFTY,20210205,14:39,14931.2,14932.25,14922.95,14930.4,
NIFTY,20210205,14:40,14929.9,14932.45,14907.75,14907.75,
NIFTY,20210205,14:41,14909.3,14918.45,14908.6,14911.45,
NIFTY,20210205,14:42,14910.9,14919.95,14900.95,14919.4,
NIFTY,20210205,14:43,14919.85,14921,14915.45,14917.3,
NIFTY,20210205,14:44,14917.25,14920.85,14913.05,14916.25,
NIFTY,20210205,14:45,14914.85,14936.05,14912.5,14928.2,
NIFTY,20210205,14:46,14928.65,14940.2,14926.5,14938.3,
NIFTY,20210205,14:47,14937.15,14939.7,14924.05,14924.05,
NIFTY,20210205,14:48,14924.35,14933.4,14923.85,14930.05,
NIFTY,20210205,14:49,14929.05,14934.95,14928.25,14932.55,
NIFTY,20210205,14:50,14932.05,14934.5,14924.8,14925.8,
NIFTY,20210205,14:51,14925.1,14931.75,14922.4,14928.75,
NIFTY,20210205,14:52,14929.7,14934.85,14928.75,14933.7,
NIFTY,20210205,14:53,14932.8,14940.6,14932.8,14937.95,
NIFTY,20210205,14:54,14937.5,14937.5,14925.9,14925.9,
NIFTY,20210205,14:55,14926.65,14935.6,14926.15,14933.5,
NIFTY,20210205,14:56,14933.55,14943.65,14933.35,14936,
NIFTY,20210205,14:57,14935.95,14938.45,14928.45,14932.1,
NIFTY,20210205,14:58,14932.95,14934.55,14928.45,14928.45,
NIFTY,20210205,14:59,14928.7,14929.1,14924.3,14927.6,
NIFTY,20210205,15:00,14928.15,14928.65,14919.95,14919.95,
NIFTY,20210205,15:01,14920.55,14932.45,14920.55,14928.05,
NIFTY,20210205,15:02,14927.2,14927.7,14918.35,14924.2,
NIFTY,20210205,15:03,14924.65,14929.4,14921.4,14926.95,
NIFTY,20210205,15:04,14926.35,14933.65,14925.75,14931.95,
NIFTY,20210205,15:05,14931.1,14933.3,14926.3,14933.3,
NIFTY,20210205,15:06,14931.55,14933.1,14925.4,14928.2,
NIFTY,20210205,15:07,14928,14929.45,14926.45,14928.55,
NIFTY,20210205,15:08,14929.4,14929.4,14919.4,14919.4,
NIFTY,20210205,15:09,14919.3,14920.25,14912.65,14912.7,
NIFTY,20210205,15:10,14912.4,14913.35,14906.65,14907.35,
NIFTY,20210205,15:11,14907.55,14908,14902.8,14903.5,
NIFTY,20210205,15:12,14904.15,14904.15,14899.45,14901.5,
NIFTY,20210205,15:13,14901.15,14912.75,14899.85,14910.65,
NIFTY,20210205,15:14,14911.4,14911.45,14906.1,14909.1,
NIFTY,20210205,15:15,14908.9,14918.65,14907.9,14918.65,
NIFTY,20210205,15:16,14919.65,14923.35,14918.55,14921,
NIFTY,20210205,15:17,14920.45,14930,14916.85,14929.3,
NIFTY,20210205,15:18,14929.4,14932.7,14924.25,14924.95,
NIFTY,20210205,15:19,14925,14932.85,14923.25,14932.85,
NIFTY,20210205,15:20,14931.1,14937.4,14931.1,14937.1,
NIFTY,20210205,15:21,14939.3,14939.35,14925.3,14927.9,
NIFTY,20210205,15:22,14928.65,14939.6,14918.8,14936.35,
NIFTY,20210205,15:23,14935.35,14935.35,14919.6,14931.05,
NIFTY,20210205,15:24,14930.05,14931.8,14927.2,14929.75,
NIFTY,20210205,15:25,14930.25,14933.85,14928.05,14933.6,
NIFTY,20210205,15:26,14934.4,14939,14932.5,14933.95,
NIFTY,20210205,15:27,14934.3,14939.15,14933.05,14937.75,
NIFTY,20210205,15:28,14937.7,14939.5,14936.2,14937.4,
NIFTY,20210205,15:29,14937.3,14939.65,14934.65,14938.85,
NIFTY,20210205,15:30,14937.6,14942.55,14935.45,14940.85,
NIFTY,20210205,15:31,14939.35,14939.35,14924.25,14924.25,
NIFTY,20210208,09:08,15064.3,15064.3,15064.3,15064.3,
NIFTY,20210208,09:16,15064.8,15082.4,15041.05,15074.95,
NIFTY,20210208,09:17,15077.75,15083.25,15064.65,15068,
NIFTY,20210208,09:18,15067.95,15078.05,15062.25,15075.6,
NIFTY,20210208,09:19,15076.2,15079.1,15071.55,15075.95,
NIFTY,20210208,09:20,15074.3,15087.15,15074.3,15085.75,
NIFTY,20210208,09:21,15086.4,15093.7,15085.7,15088.15,
NIFTY,20210208,09:22,15089.85,15090.85,15080.9,15087.05,
NIFTY,20210208,09:23,15086.45,15088.7,15070.7,15074.05,
NIFTY,20210208,09:24,15073.85,15087.6,15073.85,15085.05,
NIFTY,20210208,09:25,15084.75,15092,15084.35,15090.15,
NIFTY,20210208,09:26,15093.2,15096.35,15084.75,15087.9,
NIFTY,20210208,09:27,15087.05,15094.45,15087.05,15088.2,
NIFTY,20210208,09:28,15087.7,15096.75,15087.7,15094.95,
NIFTY,20210208,09:29,15095.25,15101.05,15094.25,15100.3,
NIFTY,20210208,09:30,15099.8,15101.8,15097,15098.7,
NIFTY,20210208,09:31,15099.5,15115.15,15099.5,15114.15,
NIFTY,20210208,09:32,15116,15119.25,15109.55,15115.15,
NIFTY,20210208,09:33,15115.75,15117.7,15109.4,15109.4,
NIFTY,20210208,09:34,15110.1,15111.15,15094.85,15094.85,
NIFTY,20210208,09:35,15095.35,15095.85,15085.5,15087.5,
NIFTY,20210208,09:36,15087.9,15100.4,15087.9,15096.4,
NIFTY,20210208,09:37,15095.9,15101.05,15094.2,15100.1,
NIFTY,20210208,09:38,15099.6,15101.25,15092.1,15092.1,
NIFTY,20210208,09:39,15091.15,15093,15085.55,15089.65,
NIFTY,20210208,09:40,15090.15,15095.6,15086.85,15086.85,
NIFTY,20210208,09:41,15086.95,15091.2,15076.75,15081.85,
NIFTY,20210208,09:42,15082.1,15091.1,15080.25,15085.65,
NIFTY,20210208,09:43,15085.1,15086.5,15079.6,15084.75,
NIFTY,20210208,09:44,15085.15,15089.25,15082.95,15086.6,
NIFTY,20210208,09:45,15085.4,15096.95,15085.4,15096.5,
NIFTY,20210208,09:46,15096.9,15103.2,15091.55,15091.55,
NIFTY,20210208,09:47,15091.8,15106.1,15091.1,15102.95,
NIFTY,20210208,09:48,15103.4,15107.55,15096.15,15106.75,
NIFTY,20210208,09:49,15106.6,15107.95,15101.9,15104.8,
NIFTY,20210208,09:50,15105.25,15106.95,15101.45,15105.2,
NIFTY,20210208,09:51,15105.8,15110.85,15103.75,15107.8,
NIFTY,20210208,09:52,15108.15,15108.35,15099.4,15102.1,
NIFTY,20210208,09:53,15101,15103.55,15096.75,15097.95,
NIFTY,20210208,09:54,15097.85,15098.05,15090.3,15096.55,
NIFTY,20210208,09:55,15097.15,15100.5,15095.05,15096.05,
NIFTY,20210208,09:56,15096.15,15103.2,15095.9,15101.05,
NIFTY,20210208,09:57,15100.95,15104.7,15098.45,15098.45,
NIFTY,20210208,09:58,15099.1,15102.2,15098.15,15099,
NIFTY,20210208,09:59,15099.8,15102.95,15094.9,15100.35,
NIFTY,20210208,10:00,15100.75,15101.5,15091.7,15092.8,
NIFTY,20210208,10:01,15093.2,15098.2,15090.75,15090.95,
NIFTY,20210208,10:02,15090,15090.7,15084.75,15088.45,
NIFTY,20210208,10:03,15087.3,15094.05,15085.35,15094.05,
NIFTY,20210208,10:04,15095,15114.35,15095,15113.65,
NIFTY,20210208,10:05,15113.85,15113.85,15103.7,15103.7,
NIFTY,20210208,10:06,15104.05,15111.6,15103.35,15103.75,
NIFTY,20210208,10:07,15103.5,15109.8,15101.75,15104.65,
NIFTY,20210208,10:08,15104.95,15105.05,15099.2,15101.7,
NIFTY,20210208,10:09,15101.85,15102.55,15098.65,15102.1,
NIFTY,20210208,10:10,15102.05,15110.15,15102.05,15110.15,
NIFTY,20210208,10:11,15110.05,15112.25,15107.3,15109.95,
NIFTY,20210208,10:12,15109.45,15112.3,15104.45,15105.2,
NIFTY,20210208,10:13,15105.05,15110.4,15104.7,15107.35,
NIFTY,20210208,10:14,15107.65,15107.85,15103,15106.4,
NIFTY,20210208,10:15,15107,15108.2,15099.2,15103.25,
NIFTY,20210208,10:16,15103.4,15107.8,15100.3,15107.45,
NIFTY,20210208,10:17,15106.65,15110.3,15101.8,15109.95,
NIFTY,20210208,10:18,15110.05,15114.65,15106.35,15106.35,
NIFTY,20210208,10:19,15106.85,15108.9,15103.4,15105.35,
NIFTY,20210208,10:20,15106,15106.95,15100.25,15103.3,
NIFTY,20210208,10:21,15103.9,15105.7,15102.1,15103.15,
NIFTY,20210208,10:22,15102.8,15108.65,15102.45,15108.4,
NIFTY,20210208,10:23,15108.8,15114.25,15107.35,15113.4,
NIFTY,20210208,10:24,15113.95,15121.9,15113.65,15115.7,
NIFTY,20210208,10:25,15115.2,15115.2,15102.4,15103.25,
NIFTY,20210208,10:26,15102.55,15110.3,15102.1,15109.1,
NIFTY,20210208,10:27,15109.9,15117.1,15109.9,15113.75,
NIFTY,20210208,10:28,15114.8,15119.15,15113.75,15118.85,
NIFTY,20210208,10:29,15119,15127.1,15118.35,15119.55,
NIFTY,20210208,10:30,15120.35,15121.7,15117.45,15119.65,
NIFTY,20210208,10:31,15119,15119.6,15110.45,15111.2,
NIFTY,20210208,10:32,15110.55,15116.8,15108.65,15115.45,
NIFTY,20210208,10:33,15115.6,15119.2,15115.2,15117.7,
NIFTY,20210208,10:34,15117.25,15132.6,15117.15,15130.9,
NIFTY,20210208,10:35,15130.5,15132.9,15126.45,15126.5,
NIFTY,20210208,10:36,15126.15,15127.45,15121.4,15127.45,
NIFTY,20210208,10:37,15127.5,15133,15126.5,15130.5,
NIFTY,20210208,10:38,15128.7,15131.55,15125.75,15126.65,
NIFTY,20210208,10:39,15126.3,15127.2,15122.55,15125.95,
NIFTY,20210208,10:40,15126.35,15128.35,15120.7,15121.35,
NIFTY,20210208,10:41,15121.75,15122.6,15114.8,15118.15,
NIFTY,20210208,10:42,15118.55,15119.8,15113.75,15118.65,
NIFTY,20210208,10:43,15118.05,15122.65,15118.05,15120.75,
NIFTY,20210208,10:44,15120.35,15121.05,15117,15117,
NIFTY,20210208,10:45,15117.85,15127.1,15116.95,15125.95,
NIFTY,20210208,10:46,15126.85,15126.85,15116.1,15117.1,
NIFTY,20210208,10:47,15116.6,15118.9,15115.15,15117.4,
NIFTY,20210208,10:48,15117.15,15128.75,15114.6,15128.75,
NIFTY,20210208,10:49,15129.7,15130,15122.15,15122.15,
NIFTY,20210208,10:50,15122.5,15122.5,15115.15,15117.3,
NIFTY,20210208,10:51,15118.75,15118.75,15111.9,15113.65,
NIFTY,20210208,10:52,15113.55,15115.15,15110.9,15112.9,
NIFTY,20210208,10:53,15112.6,15118.15,15109.3,15116.9,
NIFTY,20210208,10:54,15117.4,15118.5,15113.2,15114.55,
NIFTY,20210208,10:55,15113.85,15116.75,15113.45,15115.85,
NIFTY,20210208,10:56,15114.15,15121.05,15114.15,15120,
NIFTY,20210208,10:57,15120.15,15121,15117.05,15117.75,
NIFTY,20210208,10:58,15117.9,15123.4,15117.1,15120.5,
NIFTY,20210208,10:59,15120.3,15120.3,15114.4,15116.15,
NIFTY,20210208,11:00,15115.85,15116.35,15112.3,15113.85,
NIFTY,20210208,11:01,15113.7,15116.75,15109.35,15109.35,
NIFTY,20210208,11:02,15109.5,15111.25,15107.25,15110.85,
NIFTY,20210208,11:03,15110.65,15110.65,15103.55,15104.55,
NIFTY,20210208,11:04,15104.9,15116.05,15104.4,15111.9,
NIFTY,20210208,11:05,15112.25,15114.55,15108.1,15114.55,
NIFTY,20210208,11:06,15115.5,15117.7,15109.9,15109.9,
NIFTY,20210208,11:07,15110.55,15112.15,15105.5,15107.75,
NIFTY,20210208,11:08,15107.9,15114.5,15107.55,15112.2,
NIFTY,20210208,11:09,15112.1,15119.75,15110.6,15119.4,
NIFTY,20210208,11:10,15118.85,15126.95,15118.85,15124.45,
NIFTY,20210208,11:11,15125.3,15127.85,15119.75,15126.8,
NIFTY,20210208,11:12,15126.7,15127.75,15121.85,15122.25,
NIFTY,20210208,11:13,15122.1,15122.4,15113.5,15116,
NIFTY,20210208,11:14,15116.35,15120.35,15112.85,15112.9,
NIFTY,20210208,11:15,15114.35,15115.15,15112.2,15114.8,
NIFTY,20210208,11:16,15114.85,15116.05,15111.05,15112,
NIFTY,20210208,11:17,15112.35,15117.45,15109.15,15117.15,
NIFTY,20210208,11:18,15117.2,15118.45,15112.3,15115.45,
NIFTY,20210208,11:19,15116.35,15116.55,15114.45,15114.7,
NIFTY,20210208,11:20,15115.2,15117.25,15114.45,15116.25,
NIFTY,20210208,11:21,15119.15,15119.15,15114.9,15116.1,
NIFTY,20210208,11:22,15116.3,15121.9,15116.3,15119.15,
NIFTY,20210208,11:23,15118.6,15122.45,15117.55,15121.15,
NIFTY,20210208,11:24,15121.65,15122.2,15107.2,15108.35,
NIFTY,20210208,11:25,15108.6,15112.65,15105.75,15105.75,
NIFTY,20210208,11:26,15106.1,15111.55,15104.65,15106.3,
NIFTY,20210208,11:27,15107.35,15111.85,15102.55,15111.35,
NIFTY,20210208,11:28,15110.55,15113.35,15110.1,15112.75,
NIFTY,20210208,11:29,15112.9,15115.85,15112.1,15115.45,
NIFTY,20210208,11:30,15115.75,15115.75,15104.05,15105.25,
NIFTY,20210208,11:31,15105.5,15107.3,15100.65,15106.8,
NIFTY,20210208,11:32,15107.5,15108.5,15105.4,15105.85,
NIFTY,20210208,11:33,15106.3,15111.75,15101.85,15111.05,
NIFTY,20210208,11:34,15111.5,15114.85,15111.2,15113.75,
NIFTY,20210208,11:35,15113.95,15118.7,15113.65,15118.6,
NIFTY,20210208,11:36,15118.7,15124.1,15118.05,15118.1,
NIFTY,20210208,11:37,15119,15119,15112.65,15116.65,
NIFTY,20210208,11:38,15117.4,15120.1,15116.9,15119.55,
NIFTY,20210208,11:39,15120.25,15120.25,15113.25,15117.8,
NIFTY,20210208,11:40,15117.55,15126,15117.55,15126,
NIFTY,20210208,11:41,15126.2,15126.2,15119,15119.75,
NIFTY,20210208,11:42,15119.6,15120.35,15117.55,15117.85,
NIFTY,20210208,11:43,15117.4,15117.95,15113.3,15115.65,
NIFTY,20210208,11:44,15116.2,15117.8,15112.45,15112.45,
NIFTY,20210208,11:45,15113.25,15115.6,15111.45,15114.1,
NIFTY,20210208,11:46,15114.4,15114.4,15106.95,15106.95,
NIFTY,20210208,11:47,15108.8,15112.2,15105.65,15107.55,
NIFTY,20210208,11:48,15107.65,15114.8,15106.6,15112.4,
NIFTY,20210208,11:49,15113.35,15114.65,15111.1,15112.3,
NIFTY,20210208,11:50,15112.6,15115.05,15109.25,15109.25,
NIFTY,20210208,11:51,15109.75,15109.75,15105.8,15105.8,
NIFTY,20210208,11:52,15106.7,15109.4,15103.15,15109.35,
NIFTY,20210208,11:53,15109.7,15109.7,15106.85,15108.1,
NIFTY,20210208,11:54,15108.4,15112.4,15105.65,15112,
NIFTY,20210208,11:55,15112.55,15118.3,15111.25,15118.3,
NIFTY,20210208,11:56,15118.65,15121.3,15113.95,15114,
NIFTY,20210208,11:57,15114.4,15116.35,15112.85,15114.15,
NIFTY,20210208,11:58,15113.05,15120.95,15112,15119.4,
NIFTY,20210208,11:59,15119.75,15120.45,15113.95,15116.2,
NIFTY,20210208,12:00,15115.95,15115.95,15111.75,15112.9,
NIFTY,20210208,12:01,15113.75,15113.75,15110,15111.75,
NIFTY,20210208,12:02,15112.9,15113.35,15104,15105.7,
NIFTY,20210208,12:03,15106.1,15107.2,15104.1,15105.65,
NIFTY,20210208,12:04,15106.45,15109.1,15105.65,15108,
NIFTY,20210208,12:05,15108.5,15109.65,15107.4,15108.55,
NIFTY,20210208,12:06,15109,15115.05,15108.6,15114.6,
NIFTY,20210208,12:07,15114.25,15117.4,15114.25,15115.55,
NIFTY,20210208,12:08,15116.95,15117.15,15104.15,15104.15,
NIFTY,20210208,12:09,15101.6,15110.25,15101.6,15107.9,
NIFTY,20210208,12:10,15108.8,15108.8,15097.6,15098.8,
NIFTY,20210208,12:11,15099.3,15099.3,15088.7,15089.7,
NIFTY,20210208,12:12,15089.6,15098.1,15089.6,15094.7,
NIFTY,20210208,12:13,15095.3,15095.3,15089.05,15089.05,
NIFTY,20210208,12:14,15084.7,15086.6,15080.25,15085.65,
NIFTY,20210208,12:15,15087.05,15092.35,15087.05,15091.2,
NIFTY,20210208,12:16,15091.55,15091.95,15077.5,15078.25,
NIFTY,20210208,12:17,15078.55,15082.45,15076.65,15082.45,
NIFTY,20210208,12:18,15083.2,15088.7,15077.8,15078.25,
NIFTY,20210208,12:19,15078.85,15078.85,15069.9,15074.75,
NIFTY,20210208,12:20,15074.85,15077.4,15072.2,15075.3,
NIFTY,20210208,12:21,15076.15,15087.45,15075.55,15081.5,
NIFTY,20210208,12:22,15081.6,15083.15,15077.6,15081.6,
NIFTY,20210208,12:23,15081.3,15084.25,15078.9,15083.7,
NIFTY,20210208,12:24,15083.2,15083.95,15066.45,15066.45,
NIFTY,20210208,12:25,15067.15,15076.55,15067.15,15068.7,
NIFTY,20210208,12:26,15069.4,15069.4,15058,15062.35,
NIFTY,20210208,12:27,15061.85,15069.95,15058.6,15067.65,
NIFTY,20210208,12:28,15067.85,15074.85,15065.45,15073.15,
NIFTY,20210208,12:29,15074.1,15075,15068.6,15071.35,
NIFTY,20210208,12:30,15071.9,15074.45,15070.9,15072.65,
NIFTY,20210208,12:31,15072.7,15076.8,15071.75,15075.3,
NIFTY,20210208,12:32,15075.15,15089.6,15075,15086.35,
NIFTY,20210208,12:33,15087.35,15092.15,15084.4,15091.3,
NIFTY,20210208,12:34,15091.5,15095.15,15090.85,15094.85,
NIFTY,20210208,12:35,15095.5,15097.9,15093,15097.9,
NIFTY,20210208,12:36,15097.85,15097.85,15089.2,15089.2,
NIFTY,20210208,12:37,15089.85,15095.8,15088.85,15095.8,
NIFTY,20210208,12:38,15096.35,15108.35,15095.6,15104.65,
NIFTY,20210208,12:39,15105.15,15111.75,15104.65,15111.25,
NIFTY,20210208,12:40,15111.3,15116,15106.9,15108.1,
NIFTY,20210208,12:41,15108.6,15115.6,15108.6,15115,
NIFTY,20210208,12:42,15115.4,15118.5,15114.55,15116.15,
NIFTY,20210208,12:43,15116.95,15118.35,15111.55,15117.75,
NIFTY,20210208,12:44,15117.55,15119.5,15114.25,15114.85,
NIFTY,20210208,12:45,15114.8,15115.65,15109.05,15112.65,
NIFTY,20210208,12:46,15112,15113.6,15110.05,15110.05,
NIFTY,20210208,12:47,15110.7,15110.7,15101.55,15103.6,
NIFTY,20210208,12:48,15104.35,15107,15103.8,15106.1,
NIFTY,20210208,12:49,15105.95,15113.3,15105.95,15112.3,
NIFTY,20210208,12:50,15112.35,15115.2,15110.75,15111.9,
NIFTY,20210208,12:51,15111.1,15112.45,15104.05,15105.5,
NIFTY,20210208,12:52,15105.3,15108.6,15102.65,15103.65,
NIFTY,20210208,12:53,15103.3,15109.8,15103.3,15109.8,
NIFTY,20210208,12:54,15110,15112.3,15107.75,15111.05,
NIFTY,20210208,12:55,15112,15113.05,15106.35,15106.85,
NIFTY,20210208,12:56,15106.3,15107.9,15100,15101.7,
NIFTY,20210208,12:57,15102.45,15102.45,15096.45,15100.1,
NIFTY,20210208,12:58,15098.5,15099.4,15090.2,15091.9,
NIFTY,20210208,12:59,15091.55,15098.65,15091.55,15096.3,
NIFTY,20210208,13:00,15096.7,15104.2,15096.2,15104.15,
NIFTY,20210208,13:01,15104,15108.1,15104,15108.1,
NIFTY,20210208,13:02,15107.3,15112.8,15106.6,15111.55,
NIFTY,20210208,13:03,15111.9,15112.15,15107.2,15109.15,
NIFTY,20210208,13:04,15109.5,15112.8,15108.15,15110.1,
NIFTY,20210208,13:05,15110.55,15112.4,15108.25,15110.45,
NIFTY,20210208,13:06,15110.55,15112.8,15109,15109.4,
